,name,Action,Adventure,Casual,Horror,Multiplayer,Racing,RPG,Simulation,Sport,Strategy,firstReleaseDate,earlyAccess,copiesSold,price,revenue,avgPlaytime,reviewScore,publisherClass,publishers,developers,steamUrl
112,2D Top Racing,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2024-06-15,True,1,3.99,3.0,0.0,0,Hobbyist,Sultan Kampung,Sultan Kampung,https://store.steampowered.com/app/2927170
113,2D?!,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2024-05-12,True,11,8.99,58.0,0.7090310555150807,100,Hobbyist,Lycke04,Lycke04,https://store.steampowered.com/app/2825780
114,2Synth,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-12-09,False,15,10.99,103.0,0.0,100,Hobbyist,Joel Gervasi,Joel Gervasi,https://store.steampowered.com/app/3349700
115,2nd Shot,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-12-17,False,30,4.99,134.0,1.3177089575640946,100,Hobbyist,"Chaotic Entertainment, LLC",Chad Barrett,https://store.steampowered.com/app/3366600
116,2x4 Nails,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-19,False,95,4.99,287.0,0.936015467806778,83,Indie,Cult Software,Cult Software,https://store.steampowered.com/app/2483920
117,2番線 | Nibansen,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2024-01-18,False,6947,4.99,28954.0,1.84853280767544,80,Indie,MFC STUDIO,MFC STUDIO,https://store.steampowered.com/app/2699510
118,3 Chicas in Tech,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-09-12,False,1,2.99,2.0,0.0,0,Hobbyist,Jellyworld,Jellyworld,https://store.steampowered.com/app/2960670
119,3 Minutes to Midnight® - A Comedy Graphic Adventure,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-22,False,3646,24.99,71888.0,18.50997742036817,90,Indie,Scarecrow Studio,Scarecrow Studio,https://store.steampowered.com/app/832500
120,3.2m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-11-26,False,15,1.99,26.0,0.0,0,Hobbyist,Soggy Games,Soggy Games,https://store.steampowered.com/app/3300590
121,30 Birds,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-27,False,1081,17.99,16319.0,4.4883977729935545,97,Indie,ARTE France,"RAM RAM Games,Business Goose Studios",https://store.steampowered.com/app/1708770
122,30 Days of Tower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-07-29,True,30,1.99,46.0,1.0424557072134768,100,Hobbyist,Notório Gamer,DiogoCTX,https://store.steampowered.com/app/2824400
123,3072,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-12-12,False,1,0.99,0.0,0.0,0,Hobbyist,gamescdk,gamescdk,https://store.steampowered.com/app/3367360
124,36 Nights,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-01-12,False,81,4.99,208.0,4.211880769390972,100,Indie,Isaac Lee,Isaac Lee,https://store.steampowered.com/app/2703750
125,3AM CORP: The Balbazar Resort,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-05,False,1072,0.0,0.0,3.1849681249163964,71,Hobbyist,Alien Big Cat,Alien Big Cat,https://store.steampowered.com/app/2909280
126,3D Chess Q14,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2024-03-26,False,1,2.99,2.0,0.0,0,Hobbyist,squaregate.at,squaregate.at,https://store.steampowered.com/app/2077200
127,3D Don't Die Mr Robot,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-12-03,False,5,14.99,60.0,6.662922054806328,100,Hobbyist,Infinite State Games,Infinite State Games,https://store.steampowered.com/app/2160250
128,3D Escape: Chinese Room,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-12-04,False,231,1.99,358.0,1.5045471374018444,89,Hobbyist,"Shenzhen Zhonglian Interactive Technology Co.,Ltd","Shenzhen Zhonglian Interactive Technology Co.,Ltd",https://store.steampowered.com/app/3328700
129,3D Maze,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-09-20,False,15,0.99,13.0,0.0,100,Hobbyist,Chen Yongxing,Chen Yongxing,https://store.steampowered.com/app/3208860
130,3D PUZZLE - Abandoned Prison,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2024-07-22,False,87,199.99,9395.0,1.8194718499001403,75,Indie,Hede,PUZZLE Games,https://store.steampowered.com/app/3079400
131,3D PUZZLE - Apocalyptic Wasteland,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024-09-20,False,45,199.99,4859.0,2.0152777191668587,100,Indie,Hede,PUZZLE Games,https://store.steampowered.com/app/3165280
132,3D PUZZLE - Bedroom,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-15,False,104,199.99,12095.0,1.664095173404046,71,Indie,Hede,PUZZLE Games,https://store.steampowered.com/app/3079440
133,3D PUZZLE - Colonial Graveyard,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2024-09-24,False,79,199.99,8531.0,0.9727242657063876,86,Indie,Hede,PUZZLE Games,https://store.steampowered.com/app/3214780
134,3D PUZZLE - Courtyard,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2024-08-19,False,88,199.99,9503.0,1.268267732824227,61,Indie,Hede,PUZZLE Games,https://store.steampowered.com/app/3120290
135,3D PUZZLE - Deserted Village,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024-08-15,False,94,199.99,10151.0,1.871158552643282,77,Indie,Hede,PUZZLE Games,https://store.steampowered.com/app/3079460
136,3D PUZZLE - Factory,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2024-01-22,False,130,199.99,11068.0,0.8658074437028517,65,Indie,"Azerbaijan Technology,Aztech",Aztech,https://store.steampowered.com/app/2756860
137,3D PUZZLE - Flooded Grounds,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2024-07-23,False,97,199.99,10475.0,1.2468372481184882,81,Indie,Hede,PUZZLE Games,https://store.steampowered.com/app/3079420
138,3D PUZZLE - Gas Station,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2024-10-20,False,64,199.99,7271.0,2.060648601001939,93,Indie,Hede,PUZZLE Games,https://store.steampowered.com/app/3214800
139,3D PUZZLE - Hangar,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2024-07-18,False,96,199.99,10367.0,1.3745104839580753,72,Indie,Hede,PUZZLE Games,https://store.steampowered.com/app/2703230
140,3D PUZZLE - Hospital 1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2024-05-09,False,110,199.99,12599.0,3.026579225984332,70,Indie,Hede,PUZZLE Games,https://store.steampowered.com/app/2947730
141,3D PUZZLE - Hospital 2,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2024-05-27,False,87,199.99,9395.0,1.9423308453222208,65,Indie,Hede,PUZZLE Games,https://store.steampowered.com/app/2973540
142,3D PUZZLE - Hospital 3,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2024-05-27,False,109,199.99,12491.0,1.840199270161132,75,Indie,Hede,PUZZLE Games,https://store.steampowered.com/app/2973550
143,3D PUZZLE - Hospital 4,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2024-06-26,False,104,199.99,11879.0,1.741691434868873,72,Indie,Hede,PUZZLE Games,https://store.steampowered.com/app/3009820
144,3D PUZZLE - Old Sea Port,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2024-05-22,False,94,199.99,10727.0,0.8752438373661602,54,Indie,Hede,PUZZLE Games,https://store.steampowered.com/app/2973560
145,3D PUZZLE - OldHospital,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2024-06-26,False,87,199.99,9395.0,2.04911102457368,81,Indie,Hede,PUZZLE Games,https://store.steampowered.com/app/3009770
146,3D PUZZLE - OutPost,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2024-06-26,False,125,199.99,13228.0,1.4230556076686425,63,Indie,Hede,PUZZLE Games,https://store.steampowered.com/app/3009800
147,3D PUZZLE - Pirate Tavern,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2024-09-20,False,76,199.99,8207.0,1.6221518498082792,86,Indie,Hede,PUZZLE Gaves,https://store.steampowered.com/app/3165290
148,3D PUZZLE - Pirates,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2024-05-09,False,115,199.99,13210.0,2.591754241436112,76,Indie,Hede,PUZZLE Games,https://store.steampowered.com/app/2947740
149,3D PUZZLE - Pizza Shop 1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2024-08-19,False,102,199.99,11015.0,1.442001241287127,79,Indie,Hede,PUZZLE Games,https://store.steampowered.com/app/3120300
150,3D PUZZLE - Pizza Shop 2,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2024-09-11,False,103,199.99,11123.0,1.5646854500714025,73,Indie,Hede,PUZZLE Games,https://store.steampowered.com/app/3120320
151,3D PUZZLE - Rusty,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2024-06-26,False,117,199.99,10996.0,2.2120922829366347,71,Indie,Hede,PUZZLE Games,https://store.steampowered.com/app/3009790
152,3D PUZZLE - Sun Temple,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2024-07-23,False,108,199.99,12383.0,1.3613857271482976,80,Indie,Hede,PUZZLE Games,https://store.steampowered.com/app/3079410
153,3D PUZZLE - Underground,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2024-06-26,False,63,199.99,6803.0,2.2999450961756467,94,Indie,Hede,PUZZLE Games,https://store.steampowered.com/app/3009780
154,3D PUZZLE - Winter Outpost,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024-09-11,False,93,199.99,10043.0,2.017606327777886,81,Indie,Hede,PUZZLE Games,https://store.steampowered.com/app/3120310
155,3DC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-01-31,False,211,0.0,0.0,36.99825737531624,77,Hobbyist,Kim Martinez,Kim Martinez,https://store.steampowered.com/app/2659230
156,3Souls Parallel Edition,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-05,False,20,3.99,35.0,0.7464553503679207,40,Hobbyist,Spacefarer R&D Ltd.,Red Column,https://store.steampowered.com/app/2902660
157,3d world rivals,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-01-04,False,29,29.99,72.0,0.24375,67,Hobbyist,Parker,Parker,https://store.steampowered.com/app/2367280
158,3番線 | Sanbansen,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2024-06-05,False,2812,4.99,11875.0,2.083621266916879,87,Indie,MFC STUDIO,"MFC STUDIO,KOSEI YASUDA",https://store.steampowered.com/app/2899580
159,3秒ばなな,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-03-04,False,1192,0.99,1062.0,1.5170691989607643,96,Hobbyist,rW Games,rW Games,https://store.steampowered.com/app/2825250
160,4 Kingdoms Supremacy,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-04-30,True,570,8.99,3533.0,1.584122520938774,79,Indie,PiggyNose Games,PiggyNose Games,https://store.steampowered.com/app/2872810
161,4 in a row,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-07-07,False,15,14.99,68.0,0.0,100,Indie,Markt+Technik Verlag GmbH,Korion Interactive,https://store.steampowered.com/app/2729720
162,4.1.60Co,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-07-05,False,1449,4.99,6446.0,5.129596209748671,86,Hobbyist,DEADDEVICE,DEADDEVICE,https://store.steampowered.com/app/2894980
163,420BLAZEIT 2: GAME OF THE YEAR -=Dank Dreams and Goated Memes=- [#wow/11 Like and Subscribe] Poggerz Edition,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-14,False,13424,10.99,123423.0,5.104030986376274,99,Indie,Normal Wholesome Games,Normal Wholesome Games,https://store.steampowered.com/app/2624280
164,44 The Jail,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-17,False,39,5.99,174.0,4.948608449024608,100,Hobbyist,Marcial Gutierrez,Marcial Gutierrez,https://store.steampowered.com/app/2702680
165,49 Keys,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-13,False,967,9.99,7929.0,3.3080792127090475,87,Indie,2P Games,"Michele Buonanno,Veronica Wu,Fabio Porfidia",https://store.steampowered.com/app/2660250
166,4D Games,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2024-06-26,False,100,7.99,611.0,2.473405523760085,78,Hobbyist,Tesseract Studios,Joe Subbiani,https://store.steampowered.com/app/2264190
167,4D Golf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-22,False,10864,19.99,210262.0,7.191549455717009,99,Indie,CodeParade,CodeParade,https://store.steampowered.com/app/2147950
168,4番線 | Platform 4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2024-12-18,False,255,4.99,1030.0,1.6562488321567244,80,Indie,MFC STUDIO,"MFC STUDIO,KOSEI YASUDA",https://store.steampowered.com/app/3311520
169,5 Crowns,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2024-08-13,False,207,0.0,0.0,2.4495317938982653,100,Hobbyist,HoriZon,HoriZon,https://store.steampowered.com/app/3074660
170,"5 Days, Minimum Wage.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-22,False,1,0.99,0.0,5.996280532584746,100,Hobbyist,Luke Griffin,Luke Griffin,https://store.steampowered.com/app/2912450
171,5 Minute Raid,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-11-29,False,242,4.99,934.0,1.5765766888402923,100,Hobbyist,MoMong,"Jayay,Chokoty,Wo_ogie,Hangyeol Lim",https://store.steampowered.com/app/2936130
172,5 nights at Timokha 4: School,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-12-20,False,2503,1.99,3923.0,3.100028751301813,97,Hobbyist,Team GZ,Team GZ,https://store.steampowered.com/app/3296200
173,50 DOORS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-11-06,False,1,4.99,4.0,0.0,0,Hobbyist,Tree frogs games,Kuliš David,https://store.steampowered.com/app/3274150
174,50 Floors of Madness,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2024-07-19,False,228,4.99,900.0,1.5432469738437355,67,Hobbyist,Imaginary Conception,Imaginary Conception,https://store.steampowered.com/app/3043840
175,50 Floors: The Paranormal Investigators Prologue,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2024-05-31,False,27004,0.0,0.0,0.0,75,Hobbyist,Arsonist Studio,L&P,https://store.steampowered.com/app/2835750
176,50 Pinch Barrage!!,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-31,False,113,4.99,459.0,10.922950752831316,100,Indie,Game Studio Inc.,"KaeruPanda Inc.,Game Studio Inc.",https://store.steampowered.com/app/2831540
177,502's Arcade,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-22,False,177,9.99,1431.0,2.5259720903310017,94,Hobbyist,502 Studios,502 Studios,https://store.steampowered.com/app/1781730
178,50CK3T,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-05,False,1,1.99,1.0,1.1340391722481378,100,Hobbyist,Purple Smoke Studios,Purple Smoke Studios,https://store.steampowered.com/app/2564720
179,5525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-24,False,30,0.99,22.0,1.5825721481927852,100,Hobbyist,Personal,Personal,https://store.steampowered.com/app/2979710
180,6 Keys: The Gym,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-09-26,False,9,2.99,19.0,0.6070799133685738,100,Hobbyist,"TechVillage Co., Ltd.","TechVillage Co., Ltd.",https://store.steampowered.com/app/954300
181,6-Sided Stories,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-20,False,33,4.99,133.0,2.4609914919158578,100,Hobbyist,DarZal Games,DarZal Games,https://store.steampowered.com/app/2785330
182,63 Days,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-26,False,6139,29.99,145898.0,17.389919524465977,81,Indie,Destructive Creations,Destructive Creations,https://store.steampowered.com/app/2202120
183,666: El día del portal,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-03,False,1,2.99,2.0,0.0,0,Indie,Erbe Software,Matnogames,https://store.steampowered.com/app/3008100
184,69 LOVE,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2024-09-27,False,275,2.99,468.0,0.740488315714993,83,Hobbyist,Hell Bomb Studio,Hell Bomb Studio,https://store.steampowered.com/app/3136230
185,6th Floor,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-06-03,False,85,3.99,208.0,1.8786748899884107,88,Hobbyist,Sombra Games,Sombra Games,https://store.steampowered.com/app/2968600
186,6年1組,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2024-04-10,False,36,1.99,32.0,1.1569572336961986,50,Hobbyist,KASABUTA,KASABUTA,https://store.steampowered.com/app/2899720
187,7 Ate 9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-11,False,36,2.77,89.0,1.155350227486882,50,Hobbyist,James Olks,James Olks,https://store.steampowered.com/app/3139160
188,7 Meters away. Oscar and the Cell of the Soul,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-12,False,53,2.99,138.0,2.1459597920086297,70,Hobbyist,Dlou Saiyan,Dlou Saiyan,https://store.steampowered.com/app/3018480
189,7 Minutes in Hell,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-07,True,677,9.99,6086.0,18.241196156647348,91,Indie,"Gaggle Studios, Inc.","Gaggle Studios, Inc.",https://store.steampowered.com/app/2750480
190,77th: The Game,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17,False,1177,0.0,0.0,2.162929463177335,68,Hobbyist,Lavatsj Games,Lavatsj Games,https://store.steampowered.com/app/2619110
191,7Groves,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-31,False,1809,0.0,0.0,1.27631915524725,70,Hobbyist,RainySundayAfternoon,RainySundayAfternoon,https://store.steampowered.com/app/1979640
192,7th Domain:Tree of Chaos,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-08-16,False,7640,11.99,48330.0,8.368589265980653,82,Indie,Lightimpact,Lightimpact,https://store.steampowered.com/app/3088410
193,7th Domain:Tree of Chaos Prologue,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-07-29,False,3162,0.0,0.0,3.551921272436392,88,Indie,Lightimpact,Lightimpact,https://store.steampowered.com/app/3088420
194,8 Ball Goal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2024-09-06,False,37,0.99,19.0,2.4021956900458266,100,Hobbyist,One Buck,One Buck,https://store.steampowered.com/app/3175000
195,8 Ball: Reborn,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-06,False,24,0.99,16.0,11.363392032163812,88,Hobbyist,One Buck,One Buck,https://store.steampowered.com/app/3300260
196,8 Days of School,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-26,False,15,14.99,53.0,3.650261795789995,100,Hobbyist,CT9Games,CT9Games,https://store.steampowered.com/app/2824610
197,808 - Firetower12,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-07,False,36,1.99,64.0,1.5371901038568725,67,Hobbyist,Zeeentify,Zeeentify,https://store.steampowered.com/app/3223090
198,8ALLOWEEN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-10-22,False,18,3.99,10.0,0.675,50,Hobbyist,Studio Night,Studio Night,https://store.steampowered.com/app/3179320
199,8AM,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-28,False,1774,3.99,5565.0,8.06598990204792,83,Indie,HeadArrow,HeadArrow,https://store.steampowered.com/app/2835590
200,8MAN-ENTRANCE,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-10-22,False,80,3.99,119.0,1.9151276183013912,75,Hobbyist,Studio Night,Studio Night,https://store.steampowered.com/app/3144090
201,8minSurvival,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-18,False,206,0.0,0.0,3.0354139891940246,73,Hobbyist,Aosato,Aosato,https://store.steampowered.com/app/2926890
202,8th Heaven,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-07-29,True,4959,14.99,56976.0,1.8471858845536813,81,Indie,TinyHat Studios,Cottage Club,https://store.steampowered.com/app/2321860
203,9 Days,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2024-03-08,False,26232,14.99,353792.0,17.25238206815365,63,Indie,MVR,MVR,https://store.steampowered.com/app/2075720
204,9 Hallways: The Anomaly Agent,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-12-16,False,12,2.99,25.0,1.183895118019573,100,Hobbyist,I SEE 3D,I SEE 3D,https://store.steampowered.com/app/3183030
205,9 Lives to Defend,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-06-20,True,969,3.99,2170.0,5.208670088246131,88,Hobbyist,Goldarait,Goldarait,https://store.steampowered.com/app/2389560
206,9 Years of Dreaming,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-09-27,False,366,0.0,0.0,1.845925948322948,69,AA,Lightning Games,Lightning Games,https://store.steampowered.com/app/3189460
207,9-Bit Armies: A Bit Too Far,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2024-02-23,False,35475,19.99,541010.0,21.87959534013643,87,Indie,Petroglyph,Petroglyph,https://store.steampowered.com/app/1439750
208,9000 Years Ago,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2024-01-17,True,1,6.99,6.0,0.0,0,Hobbyist,NINE CONCHES Studio,NINE CONCHES Studio,https://store.steampowered.com/app/2750490
209,99 Moves,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2024-05-03,False,1,2.99,2.0,0.0,0,Hobbyist,Super PowerUp Games,Super PowerUp Games,https://store.steampowered.com/app/2786140
210,99 Seconds,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-05-03,False,1,2.99,2.0,0.0,0,Hobbyist,Super PowerUp Games,Super PowerUp Games,https://store.steampowered.com/app/2786130
211,99 Waves,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-02-02,False,2711,3.99,6783.0,14.575033762046282,92,Hobbyist,Cosnow Company,"Cold9,Cosnow",https://store.steampowered.com/app/2773640
212,9SHOT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-08,False,754,0.0,0.0,2.616810603273812,63,Hobbyist,Kaulunkay,klk西文,https://store.steampowered.com/app/2941480
213,9th Dawn Remake,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-09-25,False,24694,15.99,228991.0,17.10753957145239,87,Indie,Valorware,Valorware,https://store.steampowered.com/app/1550180
214,A Beaver's Tale,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-11-18,False,49,4.99,186.0,0.5533333333333333,80,Hobbyist,Michael Jared,Michael Jared,https://store.steampowered.com/app/3047440
215,A Better Tomorrow,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-07-31,False,516,0.0,0.0,2.9139918378711425,84,Hobbyist,GoragarX,GoragarX,https://store.steampowered.com/app/3022780
216,A Bots Color Adventure,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-02-23,False,36,4.99,161.0,3.4425063543547485,50,Hobbyist,Dreamscape Dynamics,Dreamscape Dynamics,https://store.steampowered.com/app/2803470
217,A Cat & His Boy,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-09-30,False,77,2.99,174.0,1.0644417051979749,94,Hobbyist,RAWRLAB Games,Howdy Riceball,https://store.steampowered.com/app/2898010
218,A Christmassy Christmas,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-29,False,22,1.99,39.0,2.9598312210982027,100,Hobbyist,"Mitchell O'Brien,Big Sauce Games",Mitchell O'Brien,https://store.steampowered.com/app/2745400
219,A Conversation With A Magical Deer,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-25,False,25,0.99,22.0,0.8703020151239119,67,Hobbyist,Space Sheep Gaming Ltd,Space Sheep Gaming Ltd,https://store.steampowered.com/app/3256970
220,A Dash of Color,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-12-12,False,1,4.99,4.0,0.0,0,Hobbyist,Dozen Dozen Games,Dozen Dozen Games,https://store.steampowered.com/app/2912540
221,A Day in the Palace,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-02,False,233,0.0,0.0,3.025493365455259,100,Hobbyist,Tidvis Games,Tidvis Games,https://store.steampowered.com/app/2906200
222,A Death in the Red Light,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-09-23,False,518,9.99,4246.0,2.2661102163554845,79,Indie,indie.io,Mystery City Games BV,https://store.steampowered.com/app/2866640
223,A Devastated City,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-24,False,1,0.99,0.0,0.0,0,Hobbyist,Riddik,Riddik,https://store.steampowered.com/app/3225590
224,A Difficult Game About Climbing,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-06,False,136981,9.99,1240270.0,9.8279107859043,88,Indie,Pontypants,Pontypants,https://store.steampowered.com/app/2497920
